chrom,start,end,chromatin_state
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr3,111732,75228578,.
chr7,21952155,22054678,.
chr7,21952155,22054678,.
chr7,21952155,22054678,.
chr7,21952155,22054678,.
chr7,21952155,22054678,.
chr7,21952155,22054678,.
chr7,21952155,22054678,.
chr7,21466375,21565966,.
chr7,21466375,21565966,.
chr7,21466375,21565966,.
chr7,21361337,21466375,.
chr7,21361337,21466375,.
chr7,20753182,20851175,.
chr7,20753182,20851175,.
chr7,20753182,20851175,.
chr7,20753182,20851175,.
chr7,20753182,20851175,.
chr7,20753182,20851175,.
chr7,20753182,20851175,.
chr7,20753182,20851175,.
chr7,20753182,20851175,.
chr7,20753182,20851175,.
chr7,20753182,20851175,.
chr7,20647444,20753182,.
chr7,20546262,20647444,.
chr7,20546262,20647444,.
chr7,20546262,20647444,.
chr7,20348212,20444121,.
chr7,20348212,20444121,.
chr7,20348212,20444121,.
chr7,20348212,20444121,.
chr7,20348212,20444121,.
chr7,20348212,20444121,.
chr7,20251567,20348212,.
chr7,19736559,19837798,.
chr7,19736559,19837798,.
chr7,19736559,19837798,.
chr7,19139928,19241239,.
chr7,19139928,19241239,.
chr7,18530810,18631375,.
chr7,18530810,18631375,.
chr7,18530810,18631375,.
chr7,18530810,18631375,.
chr7,18430594,18530810,.
chr7,18430594,18530810,.
chr7,18133833,18233781,.
chr7,18042000,18133833,.
chr7,18042000,18133833,.
chr7,18042000,18133833,.
chr7,18042000,18133833,.
chr7,18042000,18133833,.
chr7,18042000,18133833,.
chr7,18042000,18133833,.
chr7,17938983,18042000,.
chr7,17938983,18042000,.
chr7,17938983,18042000,.
chr7,17938983,18042000,.
chr7,17938983,18042000,.
chr7,17938983,18042000,.
chr7,17838218,17938983,.
chr7,17316775,17421629,.
chr7,17316775,17421629,.
chr7,17316775,17421629,.
chr7,17316775,17421629,.
chr7,17001161,17104119,.
chr7,17001161,17104119,.
chr7,16804917,16906802,.
chr7,16702060,16804917,.
chr7,16702060,16804917,.
chr7,16602910,16702060,.
chr7,16602910,16702060,.
chr7,16602910,16702060,.
chr7,16602910,16702060,.
chr7,16602910,16702060,.
chr7,16602910,16702060,.
chr7,16602910,16702060,.
chr7,16502576,16602910,.
chr7,16502576,16602910,.
chr7,16408303,16502576,.
chr7,16408303,16502576,.
chr7,16408303,16502576,.
chr7,16408303,16502576,.
chr7,15697916,15797206,.
chr7,15697916,15797206,.
chr7,15697916,15797206,.
chr7,15697916,15797206,.
chr7,14998373,15086768,.
chr7,14998373,15086768,.
chr7,14896203,14998373,.
chr7,14896203,14998373,.
chr7,13126291,13222086,.
chr7,13020051,13126291,.
chr7,13020051,13126291,.
chr7,12836873,12932991,.
chr7,12399478,12488144,.
chr7,12399478,12488144,.
chr7,12399478,12488144,.
chr7,12399478,12488144,.
chr7,12210724,12306280,.
chr7,12131609,12210724,.
chr7,11841801,11941166,.
chr7,11738917,11841801,.
chr7,11193210,11290817,.
chr7,11193210,11290817,.
chr7,11193210,11290817,.
chr7,11193210,11290817,.
chr7,11193210,11290817,.
chr7,10996492,11091840,.
chr7,10996492,11091840,.
chr7,10892168,10996492,.
chr7,10892168,10996492,.
chr6,118899959,118995332,.
chr6,118899959,118995332,.
chr6,118899959,118995332,.
chr6,118995332,119089143,.
chr6,118995332,119089143,.
chr6,119089143,119187291,.
chr6,119187291,119290450,.
chr6,119187291,119290450,.
chr6,119187291,119290450,.
chr6,119498423,119598491,.
chr6,119498423,119598491,.
chr6,119498423,119598491,.
chr6,119598491,119690260,.
chr6,119598491,119690260,.
chr6,119598491,119690260,.
chr6,121802511,121889480,.
chr6,121802511,121889480,.
chr6,121802511,121889480,.
chr6,121802511,121889480,.
chr6,122761422,122873202,.
chr6,122761422,122873202,.
chr6,122873202,122977307,.
chr6,123078703,123170708,.
chr6,123078703,123170708,.
chr6,123261173,123361387,.
chr6,124047642,124141351,.
chr6,124047642,124141351,.
chr6,125274753,125367914,.
chr6,125274753,125367914,.
chr6,125274753,125367914,.
chr6,125274753,125367914,.
chr6,125274753,125367914,.
chr6,125274753,125367914,.
chr6,125274753,125367914,.
chr6,125274753,125367914,.
chr6,125274753,125367914,.
chr6,125274753,125367914,.
chr6,125274753,125367914,.
chr6,125367914,125476861,.
chr6,125367914,125476861,.
chr6,125367914,125476861,.
chr6,125577593,125675607,.
chr6,125577593,125675607,.
chr6,125577593,125675607,.
chr6,125675607,125784183,.
chr6,125784183,125877543,.
chr6,125784183,125877543,.
chr6,126167036,126257567,.
chr6,126167036,126257567,.
chr6,126167036,126257567,.
chr6,126167036,126257567,.
chr6,126651213,126754059,.
chr6,127053362,127152225,.
chr6,127053362,127152225,.
chr6,127053362,127152225,.
chr6,127432057,127532316,.
chr6,127432057,127532316,.
chr6,127532316,127623138,.
chr6,127532316,127623138,.
chr6,127623138,127735657,.
chr6,127623138,127735657,.
chr6,127735657,127827897,.
chr6,127735657,127827897,.
chr6,127827897,127933037,.
chr6,127827897,127933037,.
chr6,128423742,128522862,.
chr6,128423742,128522862,.
chr6,128810720,128921164,.
chr6,128810720,128921164,.
chr6,128810720,128921164,.
chr6,128810720,128921164,.
chr6,128810720,128921164,.
chr6,128810720,128921164,.
chr6,129437454,129539752,.
chr6,129736370,129835196,.
chr6,129736370,129835196,.
chr6,130026495,130126435,.
chr6,130026495,130126435,.
chr6,130026495,130126435,.
chr6,130026495,130126435,.
chr6,130026495,130126435,.
chr6,130026495,130126435,.
chr6,130026495,130126435,.
chr6,130026495,130126435,.
chr6,130026495,130126435,.
chr6,130621914,130723202,.
chr6,150256195,150353906,.
chr6,150256195,150353906,.
chr6,150256195,150353906,.
chr6,150256195,150353906,.
chr6,150256195,150353906,.
chr6,150256195,150353906,.
chr6,150256195,150353906,.
chr6,150256195,150353906,.
chr6,150256195,150353906,.
chr6,150353906,150454864,.
chr6,150353906,150454864,.
chr6,150648941,150748844,.
chr6,150848339,150954534,.
chr6,150848339,150954534,.
chr6,150848339,150954534,.
chr6,150954534,151052814,.
chr6,150954534,151052814,.
chr6,150954534,151052814,.
chr6,151239558,151335810,.
chr6,151239558,151335810,.
chr6,151239558,151335810,.
chr6,151335810,151428248,.
chr6,151335810,151428248,.
chr6,151335810,151428248,.
chr6,151616133,151717444,.
chr6,151616133,151717444,.
chr6,151616133,151717444,.
chr6,151616133,151717444,.
chr6,151616133,151717444,.
chr6,151717444,151818740,.
chr6,151717444,151818740,.
chr6,151717444,151818740,.
chr6,151717444,151818740,.
chr6,151818740,151923909,.
chr6,152024928,152130188,.
chr6,152024928,152130188,.
chr6,152024928,152130188,.
chr6,152024928,152130188,.
chr6,152130188,152229818,.
chr6,152130188,152229818,.
chr6,152331500,152425861,.
chr6,152617021,152719628,.
chr6,152617021,152719628,.
chr6,152617021,152719628,.
chr6,152617021,152719628,.
chr6,57168858,57277915,.
chr6,57168858,57277915,.
chr6,57168858,57277915,.
chr6,57168858,57277915,.
chr6,56872863,56973574,.
chr6,56872863,56973574,.
chr6,56872863,56973574,.
chr6,56872863,56973574,.
chr6,56765062,56872863,.
chr6,56765062,56872863,.
chr6,56765062,56872863,.
chr6,56674623,56765062,.
chr6,56674623,56765062,.
chr6,56674623,56765062,.
chr6,56674623,56765062,.
chr6,56674623,56765062,.
chr6,56568607,56674623,.
chr6,56374503,56466925,.
chr6,56374503,56466925,.
chr6,56374503,56466925,.
chr6,56374503,56466925,.
chr6,56374503,56466925,.
chr6,56374503,56466925,.
chr6,56374503,56466925,.
chr6,56067375,56168361,.
chr6,55049927,55153829,.
chr6,55049927,55153829,.
chr6,55049927,55153829,.
chr6,54655059,54753045,.
chr6,53969220,54044811,.
chr6,53969220,54044811,.
chr6,53969220,54044811,.
chr6,53873616,53969220,.
chr6,53873616,53969220,.
chr6,53873616,53969220,.
chr6,53487372,53584043,.
chr6,53487372,53584043,.
chr6,53200936,53297910,.
chr6,53200936,53297910,.
chr6,53101820,53200936,.
chr6,52756928,52899715,.
chr6,52756928,52899715,.
chr6,52756928,52899715,.
chr6,52756928,52899715,.
chr6,52628797,52756928,.
chr6,52628797,52756928,.
chr6,52628797,52756928,.
chr6,52528883,52628797,.
chr6,52528883,52628797,.
chr6,52528883,52628797,.
chr6,52431386,52528883,.
chr6,52431386,52528883,.
chr6,52431386,52528883,.
chr6,52431386,52528883,.
chr6,52431386,52528883,.
chr6,33785801,33889733,.
chr6,33684079,33785801,.
chr6,33684079,33785801,.
chr6,33684079,33785801,.
chr6,33684079,33785801,.
chr6,33684079,33785801,.
chr6,33684079,33785801,.
chr6,33684079,33785801,.
chr6,33684079,33785801,.
chr6,33684079,33785801,.
chr6,33599891,33684079,.
chr6,33599891,33684079,.
chr6,33599891,33684079,.
chr6,33599891,33684079,.
chr6,33599891,33684079,.
chr6,33599891,33684079,.
chr6,33599891,33684079,.
chr6,33307066,33397313,.
chr6,33307066,33397313,.
chr6,33307066,33397313,.
chr6,33307066,33397313,.
chr6,33307066,33397313,.
chr6,33307066,33397313,.
chr6,33307066,33397313,.
chr6,33307066,33397313,.
chr6,33307066,33397313,.
chr6,33307066,33397313,.
chr6,33206594,33307066,.
chr6,33206594,33307066,.
chr6,33206594,33307066,.
chr6,33206594,33307066,.
chr6,33206594,33307066,.
chr6,33206594,33307066,.
chr6,33206594,33307066,.
chr6,33206594,33307066,.
chr6,33206594,33307066,.
chr6,33206594,33307066,.
chr6,33206594,33307066,.
chr6,33106853,33206594,.
chr6,33106853,33206594,.
chr6,33106853,33206594,.
chr6,33106853,33206594,.
chr6,33106853,33206594,.
chr6,33106853,33206594,.
chr6,33106853,33206594,.
chr6,33106853,33206594,.
chr6,31897835,31997606,.
chr6,31897835,31997606,.
chr6,31897835,31997606,.
chr6,31897835,31997606,.
chr6,31032710,31129430,.
chr6,31032710,31129430,.
chr6,31032710,31129430,.
chr6,31032710,31129430,.
chr6,31032710,31129430,.
chr6,31032710,31129430,.
chr6,31032710,31129430,.
chr6,31032710,31129430,.
chr6,30922072,31032710,.
chr6,30922072,31032710,.
chr6,30817122,30922072,.
chr6,30817122,30922072,.
chr6,30817122,30922072,.
chr6,30817122,30922072,.
chr6,30817122,30922072,.
chr6,30817122,30922072,.
chr6,30817122,30922072,.
chr6,30712560,30817122,.
chr6,30712560,30817122,.
chr6,30712560,30817122,.
chr6,30712560,30817122,.
chr6,30712560,30817122,.
chr6,20893027,20994478,.
chr6,20893027,20994478,.
chr6,20294691,20401713,.
chr6,20189997,20294691,.
chr6,20189997,20294691,.
chr6,19786046,19887612,.
chr6,19786046,19887612,.
chr6,19786046,19887612,.
chr6,19786046,19887612,.
chr4,97144721,97242777,.
chr4,97242777,97337545,.
chr4,98990119,99085919,.
chr4,99085919,99204792,.
chr4,99261689,99308741,.
chr4,99308741,99411077,.
chr4,99726821,99837380,.
chr4,99837380,99936295,.
chr4,99837380,99936295,.
chr4,99837380,99936295,.
chr4,99837380,99936295,.
chr4,99936295,100043443,.
chr4,99936295,100043443,.
chr4,99936295,100043443,.
chr4,99936295,100043443,.
chr4,99936295,100043443,.
chr4,100433506,100534960,.
chr4,100728812,100825487,.
chr4,100825487,100922374,.
chr4,100825487,100922374,.
chr4,100825487,100922374,.
chr4,100825487,100922374,.
chr4,100825487,100922374,.
chr4,101031955,101131321,.
chr4,101716361,101820471,.
chr4,101716361,101820471,.
chr4,102189039,102299759,.
chr4,102189039,102299759,.
chr4,102704884,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
chr4,32447819,102801081,.
